#solver	iter	latency-throughput
		4. : 0.554776810371
		5. : 0.568072152224
ecmp	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.530681174046
		4. : 0.553292455628
		5. : 0.566305396484
ecmp	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.527660367814
		4. : 0.550427370133
		5. : 0.563441731682
ecmp	20	
		1. : 0.170492657624
		2. : 0.333320297303
		3. : 0.527280128474
		4. : 0.550236916559
		5. : 0.563537207321
ecmp	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.531000838571
		4. : 0.554165496028
		5. : 0.567538083377
ecmp	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.533352995547
		4. : 0.556342671596
		5. : 0.569239784738
ecmp	23	
		1. : 0.171359262515
		2. : 0.337904299531
		3. : 0.533079104104
		4. : 0.55597021404
		5. : 0.568904177256
ksp	0	
		1. : 0.0605558624246
		2. : 0.234532235584
		3. : 0.45185392382
		4. : 0.731292957199
		5. : 0.948427728814
		6. : 0.989966515566
		7. : 1.
ksp	1	
		1. : 0.0608981762606
		2. : 0.234483357222
		3. : 0.450257996827
		4. : 0.729830278943
		5. : 0.947954646643
		6. : 0.989671403152
		7. : 1.
ksp	2	
		1. : 0.0590043725091
		2. : 0.13102508003
		3. : 0.315726863687
		4. : 0.452665007674
		5. : 0.593889364991
		6. : 0.609820661359
		7. : 0.618990155548
ksp	3	
		1. : 0.0603397821912
		2. : 0.132721372095
		3. : 0.319213523805
		4. : 0.457945845573
		5. : 0.597149654406
		6. : 0.614287772168
		7. : 0.623283059107
ksp	4	
		1. : 0.060597698154
		2. : 0.131605672362
		3. : 0.318519234964
		4. : 0.456992546882
		5. : 0.595627911336
		6. : 0.612941848669
		7. : 0.621671707911
ksp	5	
		1. : 0.058720241529
		2. : 0.13112877279
		3. : 0.316865114401
		4. : 0.454880995833
		5. : 0.594444286146
		6. : 0.611131463813
		7. : 0.62104730144
ksp	6	
		1. : 0.0586747846373
		2. : 0.13136296339
		3. : 0.317133672734
		4. : 0.455346722443
		5. : 0.595418160851
		6. : 0.612001819044
		7. : 0.622052130311
ksp	7	
		1. : 0.0573377524067
		2. : 0.129951467045
		3. : 0.314623592903
		4. : 0.451955133974
		5. : 0.593405778841
		6. : 0.609227051585
		7. : 0.619360276089
ksp	8	
		1. : 0.0569290427258
		2. : 0.130133216283
		3. : 0.315232817497
		4. : 0.452982257697
		5. : 0.594738408481
		6. : 0.610319364531
		7. : 0.620410911717
ksp	9	
		1. : 0.0580108929005
		2. : 0.129587398639
		3. : 0.315971724321
		4. : 0.452884283652
		5. : 0.593896635034
		6. : 0.610070791807
		7. : 0.61894490959
ksp	10	
		1. : 0.0576308146844
		2. : 0.129150935026
		3. : 0.315528947261
		4. : 0.451868886778
		5. : 0.593199707061
		6. : 0.609034947946
		7. : 0.617926207447
ksp	11	
		1. : 0.0575010585359
		2. : 0.129117837095
		3. : 0.314628252765
		4. : 0.451914024534
		5. : 0.593021124567
		6. : 0.608869408805
		7. : 0.618181888685
ksp	12	
		1. : 0.0574110765624
		2. : 0.129584504891
		3. : 0.315606260051
		4. : 0.453805634513
		5. : 0.594392206799
		6. : 0.61023727007
		7. : 0.619502863382
ksp	13	
		1. : 0.0589690657789
		2. : 0.129726754016
		3. : 0.316161971196
		4. : 0.453464857413
		5. : 0.593666807825
		6. : 0.610535697476
		7. : 0.619823733558
ksp	14	
		1. : 0.058780560037
		2. : 0.131092929881
		3. : 0.317693397532
		4. : 0.457248950315
		5. : 0.596528084483
		6. : 0.613289369586
		7. : 0.622447831754
ksp	15	
		1. : 0.0589689389874
		2. : 0.131822020219
		3. : 0.31903849135
		4. : 0.458479416568
		5. : 0.598263798484
		6. : 0.614521635023
		7. : 0.623718844246
ksp	16	
		1. : 0.0589104363526
		2. : 0.130203569295
		3. : 0.317817760882
		4. : 0.456174087137
		5. : 0.59572895566
		6. : 0.612082406626
		7. : 0.621357738377
ksp	17	
		1. : 0.0588831610911
		2. : 0.13016488216
		3. : 0.317855066545
		4. : 0.456201824623
		5. : 0.595723402692
		6. : 0.612087121664
		7. : 0.62136830897
ksp	18	
		1. : 0.0588901929544
		2. : 0.12977716446
		3. : 0.317438924659
		4. : 0.454484908194
		5. : 0.594704498502
		6. : 0.6110872098
		7. : 0.620438951633
ksp	19	
		1. : 0.0576443924122
		2. : 0.128394808661
		3. : 0.315250467651
		4. : 0.451811135235
		5. : 0.592719323788
		6. : 0.608602985307
		7. : 0.617898572131
ksp	20	
		1. : 0.0575502734334
		2. : 0.128236537983
		3. : 0.31480124207
		4. : 0.451171582949
		5. : 0.592681079064
		6. : 0.608632243366
		7. : 0.618286707867
ksp	21	
		1. : 0.0579381755002
		2. : 0.129234147601
		3. : 0.316459409961
		4. : 0.453584913111
		5. : 0.595103149513
		6. : 0.611091276641
		7. : 0.620719779125
ksp	22	
		1. : 0.0579327920384
		2. : 0.130900035069
		3. : 0.318143623452
		4. : 0.455311484868
		5. : 0.596358846083
		6. : 0.612213681447
		7. : 0.62129586673
ksp	23	
		1. : 0.0577834437098
		2. : 0.130620659129
		3. : 0.317993531865
		4. : 0.455250350878
		5. : 0.596056295702
		6. : 0.611887388563
		7. : 0.620995523777
mcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498553
		5. : 0.76100802013
		6. : 0.874674675636
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
mcf	1	
		1. : 0.142775860252
		2. : 0.363272036611
		3. : 0.656570281778
		4. : 0.698541410395
		5. : 0.763338941571
		6. : 0.882507777846
		7. : 0.907571025161
		8. : 1.
mcf	2	
		1. : 0.154962569059
		2. : 0.241036128038
		3. : 0.466621022308
		4. : 0.507969626283
		5. : 0.52788101094
		6. : 0.607397749982
		7. : 0.686627215979
		8. : 0.689700076097
		9. : 0.69673944926
mcf	3	
		1. : 0.0851306527586
		2. : 0.192039853764
		3. : 0.349943514223
		4. : 0.411766991681
		5. : 0.530701314694
		6. : 0.574886164351
		7. : 0.643383888508
		8. : 0.643618192273
		9. : 0.69909692864
mcf	4	
		1. : 0.137637502925
		2. : 0.247428640023
		3. : 0.521113639829
		4. : 0.566759949687
		5. : 0.630719226911
		6. : 0.665727068223
		7. : 0.696303654731
		8. : 0.697825695328
mcf	5	
		1. : 0.155130784125
		2. : 0.244545228323
		3. : 0.470548301619
		4. : 0.507703491773
		5. : 0.532734568517
		6. : 0.608815664621
		7. : 0.685744454169
		8. : 0.690912442713
		9. : 0.697880798277
mcf	6	
		1. : 0.096762047277
		2. : 0.194192778032
		3. : 0.484455573284
		4. : 0.541133707223
		5. : 0.623163203499
		6. : 0.66446138221
		7. : 0.684719013108
		8. : 0.691115089945
		9. : 0.698010139865
mcf	7	
		1. : 0.0984589352441
		2. : 0.193734474154
		3. : 0.487143225361
		4. : 0.545672559578
		5. : 0.621718013063
		6. : 0.667754760702
		7. : 0.68778819842
		8. : 0.689550187164
		9. : 0.696502535218
mcf	8	
		1. : 0.0938841030374
		2. : 0.190247598019
		3. : 0.483873186469
		4. : 0.542082165781
		5. : 0.619064223615
		6. : 0.659812266554
		7. : 0.683536414922
		8. : 0.690254254898
		9. : 0.697176432181
mcf	9	
		1. : 0.133866807958
		2. : 0.243401457668
		3. : 0.509379347058
		4. : 0.554517068721
		5. : 0.612062454084
		6. : 0.663804084723
		7. : 0.694950179659
		8. : 0.696161130671
mcf	10	
		1. : 0.15287191873
		2. : 0.237425330456
		3. : 0.465665174359
		4. : 0.505663536899
		5. : 0.527689352569
		6. : 0.605812507764
		7. : 0.682782996891
		8. : 0.688515342526
		9. : 0.695476466922
mcf	11	
		1. : 0.152854455353
		2. : 0.238607185473
		3. : 0.465649164019
		4. : 0.505852586577
		5. : 0.52634464734
		6. : 0.60486956398
		7. : 0.682239002617
		8. : 0.688869921302
		9. : 0.695802846538
mcf	12	
		1. : 0.151876197675
		2. : 0.240934279668
		3. : 0.468287440763
		4. : 0.509838056962
		5. : 0.530515846226
		6. : 0.608644725858
		7. : 0.685615892036
		8. : 0.68990234951
		9. : 0.696800368784
mcf	13	
		1. : 0.12696218926
		2. : 0.248615449742
		3. : 0.525983190636
		4. : 0.553844357006
		5. : 0.61695074959
		6. : 0.671625650902
		7. : 0.695350878673
		8. : 0.696510173997
mcf	14	
		1. : 0.134363891194
		2. : 0.243728487478
		3. : 0.517838151056
		4. : 0.553397054632
		5. : 0.616806872213
		6. : 0.67594124642
		7. : 0.696763492981
		8. : 0.698192639359
mcf	15	
		1. : 0.156691449049
		2. : 0.246344562712
		3. : 0.472978165302
		4. : 0.519643797849
		5. : 0.540114803048
		6. : 0.615486771647
		7. : 0.691736024082
		8. : 0.692205507764
		9. : 0.699052424189
mcf	16	
		1. : 0.15608005497
		2. : 0.243784935888
		3. : 0.472350393495
		4. : 0.511492920928
		5. : 0.531971741563
		6. : 0.606547282684
		7. : 0.686347288031
		8. : 0.690448081371
		9. : 0.69735315657
mcf	17	
		1. : 0.156586854451
		2. : 0.245459855688
		3. : 0.46175064778
		4. : 0.500124615937
		5. : 0.533511108834
		6. : 0.60952310579
		7. : 0.686187366649
		8. : 0.690319316017
		9. : 0.697228750418
mcf	18	
		1. : 0.134783165192
		2. : 0.241825774489
		3. : 0.517095716031
		4. : 0.561721330438
		5. : 0.607249509604
		6. : 0.658702973067
		7. : 0.690311570232
		8. : 0.69656690258
mcf	19	
		1. : 0.153416201198
		2. : 0.239017855732
		3. : 0.46445268812
		4. : 0.502213319875
		5. : 0.523241284447
		6. : 0.599363583694
		7. : 0.677339330069
		8. : 0.688268036629
		9. : 0.695159095149
mcf	20	
		1. : 0.0965822132143
		2. : 0.19058863192
		3. : 0.487545247175
		4. : 0.544461318849
		5. : 0.624361512662
		6. : 0.667399334218
		7. : 0.68621420737
		8. : 0.688004907286
		9. : 0.694875565059
mcf	21	
		1. : 0.153954249379
		2. : 0.240092030148
		3. : 0.464306598587
		4. : 0.504323873003
		5. : 0.525993505832
		6. : 0.60199375411
		7. : 0.680091666967
		8. : 0.689248073548
		9. : 0.69666639685
mcf	22	
		1. : 0.153721884832
		2. : 0.23912387471
		3. : 0.467098447905
		4. : 0.509438658298
		5. : 0.530771964707
		6. : 0.61143731462
		7. : 0.689437162431
		8. : 0.689934392303
		9. : 0.697341170425
mcf	23	
		1. : 0.15292246417
		2. : 0.239475170042
		3. : 0.46442711449
		4. : 0.50540079651
		5. : 0.526031720973
		6. : 0.604717672461
		7. : 0.685063749741
		8. : 0.690574678413
		9. : 0.697113234272
raeke	0	
		1. : 0.136369868864
		2. : 0.441248708948
		3. : 0.681431748074
		4. : 0.842259530103
		5. : 0.964713432206
		6. : 0.991932958896
		7. : 0.999094659214
		8. : 0.999294999627
		9. : 1.
raeke	1	
		1. : 0.136648092438
		2. : 0.44078506938
		3. : 0.67980577774
		4. : 0.841462922453
		5. : 0.964252065956
		6. : 0.99204410614
		7. : 0.999141640063
		8. : 0.999358761201
		9. : 1.
raeke	2	
		1. : 0.13367403325
		2. : 0.250094347326
		3. : 0.452015607696
		4. : 0.537306373713
		5. : 0.611713576936
		6. : 0.631216281987
		7. : 0.635078290745
		8. : 0.635084530966
		9. : 0.635119583527
raeke	3	
		1. : 0.136251019073
		2. : 0.253185200055
		3. : 0.455753248687
		4. : 0.542026353442
		5. : 0.615232376368
		6. : 0.634528327455
		7. : 0.63849583073
		8. : 0.638501931467
		9. : 0.638543255796
raeke	4	
		1. : 0.136887779419
		2. : 0.251548110216
		3. : 0.454410164584
		4. : 0.540471287529
		5. : 0.613494930569
		6. : 0.632939902537
		7. : 0.636925985036
		8. : 0.636932094305
		9. : 0.636973714527
raeke	5	
		1. : 0.132693397032
		2. : 0.250615397238
		3. : 0.452819053408
		4. : 0.538799221869
		5. : 0.612671315463
		6. : 0.632045389782
		7. : 0.636164590914
		8. : 0.636170757481
		9. : 0.636212627422
raeke	6	
		1. : 0.132603994964
		2. : 0.251077910904
		3. : 0.453226959511
		4. : 0.539073072496
		5. : 0.613104008611
		6. : 0.632297328476
		7. : 0.636408523869
		8. : 0.636414615347
		9. : 0.636456044825
raeke	7	
		1. : 0.129941783344
		2. : 0.248425172565
		3. : 0.450603041021
		4. : 0.536021031238
		5. : 0.610757827035
		6. : 0.630156557598
		7. : 0.63433451319
		8. : 0.634340655288
		9. : 0.634375455708
raeke	8	
		1. : 0.129091129652
		2. : 0.248378036191
		3. : 0.451357903743
		4. : 0.536911087623
		5. : 0.61174263793
		6. : 0.631099653092
		7. : 0.635260690027
		8. : 0.635266887266
		9. : 0.635301536664
raeke	9	
		1. : 0.13149681092
		2. : 0.246983144934
		3. : 0.450859159258
		4. : 0.53578202111
		5. : 0.610054089169
		6. : 0.629497891262
		7. : 0.633534446964
		8. : 0.633540708646
		9. : 0.63357805191
raeke	10	
		1. : 0.130770721081
		2. : 0.246197131799
		3. : 0.450406609496
		4. : 0.535058231595
		5. : 0.609503660048
		6. : 0.628914874596
		7. : 0.632908555604
		8. : 0.632914895457
		9. : 0.632950470999
raeke	11	
		1. : 0.130393525231
		2. : 0.246598695073
		3. : 0.449931998554
		4. : 0.535332226744
		5. : 0.610064240998
		6. : 0.629525881205
		7. : 0.633581787698
		8. : 0.633588124859
		9. : 0.633623556286
raeke	12	
		1. : 0.130165737863
		2. : 0.247311086929
		3. : 0.45074155046
		4. : 0.536973292481
		5. : 0.611308930008
		6. : 0.630883320246
		7. : 0.634919451405
		8. : 0.634925799137
		9. : 0.634961052174
raeke	13	
		1. : 0.133369510701
		2. : 0.248134879363
		3. : 0.451694937307
		4. : 0.536895967119
		5. : 0.611124732298
		6. : 0.630409187138
		7. : 0.634455094461
		8. : 0.634461457569
		9. : 0.634501843064
raeke	14	
		1. : 0.132892689444
		2. : 0.250166647459
		3. : 0.453200036437
		4. : 0.540161880504
		5. : 0.613756372863
		6. : 0.633184018872
		7. : 0.637173173841
		8. : 0.637179447559
		9. : 0.637219265716
raeke	15	
		1. : 0.133386846453
		2. : 0.251581203184
		3. : 0.455337061535
		4. : 0.54178073293
		5. : 0.615594347689
		6. : 0.634619003486
		7. : 0.638620286956
		8. : 0.638626595964
		9. : 0.638666447945
raeke	16	
		1. : 0.133417871435
		2. : 0.249139408638
		3. : 0.453492806981
		4. : 0.539348092078
		5. : 0.613034612131
		6. : 0.632217603745
		7. : 0.63625136399
		8. : 0.636257540423
		9. : 0.636297730913
raeke	17	
		1. : 0.1333606431
		2. : 0.249104438783
		3. : 0.45354326993
		4. : 0.539380798271
		5. : 0.613069031745
		6. : 0.632202956973
		7. : 0.636239263747
		8. : 0.636245444079
		9. : 0.636285659942
raeke	18	
		1. : 0.133399755994
		2. : 0.248379666267
		3. : 0.453194361661
		4. : 0.537904727896
		5. : 0.61185669764
		6. : 0.630832730984
		7. : 0.634898874955
		8. : 0.634904984241
		9. : 0.634945497905
raeke	19	
		1. : 0.130822547373
		2. : 0.245703182083
		3. : 0.450543722484
		4. : 0.535060433672
		5. : 0.60941133383
		6. : 0.628519038409
		7. : 0.63259788692
		8. : 0.632604053712
		9. : 0.632639951013
raeke	20	
		1. : 0.130522497368
		2. : 0.24536162551
		3. : 0.450030348089
		4. : 0.534502495486
		5. : 0.609292670376
		6. : 0.628410615199
		7. : 0.63254671178
		8. : 0.632552924931
		9. : 0.632588715959
raeke	21	
		1. : 0.131338879173
		2. : 0.247073922545
		3. : 0.452441061955
		4. : 0.537322729723
		5. : 0.612120182261
		6. : 0.631151978994
		7. : 0.635282983004
		8. : 0.6352897949
		9. : 0.635325797624
raeke	22	
		1. : 0.131392366289
		2. : 0.249406005763
		3. : 0.45463548929
		4. : 0.539527792917
		5. : 0.613510460435
		6. : 0.63241954064
		7. : 0.636450467109
		8. : 0.636457315311
		9. : 0.636493967095
raeke	23	
		1. : 0.131145699649
		2. : 0.249069103903
		3. : 0.454432691067
		4. : 0.539366679593
		5. : 0.613117108171
		6. : 0.632070416502
		7. : 0.636111250124
		8. : 0.636117318728
		9. : 0.636154075235
semimcfecmp	0	
		1. : 0.178406510936
		2. : 0.647752571109
		3. : 0.887069419925
		4. : 0.93912374185
		5. : 1.
semimcfecmp	1	
		1. : 0.178757795664
		2. : 0.646273636836
		3. : 0.884881771424
		4. : 0.93922327362
		5. : 1.
semimcfecmp	2	
		1. : 0.174733632032
		2. : 0.339696213175
		3. : 0.529598661679
		4. : 0.553023208354
		5. : 0.567417851558
semimcfecmp	3	
		1. : 0.178630636578
		2. : 0.344657967062
		3. : 0.533403594001
		4. : 0.556810277219
		5. : 0.570650355633
semimcfecmp	4	
		1. : 0.179430292648
		2. : 0.34261505349
		3. : 0.531521358206
		4. : 0.554862629733
		5. : 0.568584436929
semimcfecmp	5	
		1. : 0.173923040264
		2. : 0.341330171934
		3. : 0.530148972467
		4. : 0.553539937889
		5. : 0.566618579368
semimcfecmp	6	
		1. : 0.173795479963
		2. : 0.341926912752
		3. : 0.530959703171
		4. : 0.554157598535
		5. : 0.567165522142
semimcfecmp	7	
		1. : 0.169846796824
		2. : 0.337661278441
		3. : 0.528087706176
		4. : 0.551393465334
		5. : 0.565679140525
semimcfecmp	8	
		1. : 0.168697911017
		2. : 0.337453975385
		3. : 0.529361742956
		4. : 0.552598058283
		5. : 0.566994205147
semimcfecmp	9	
		1. : 0.172021613571
		2. : 0.335806730911
		3. : 0.527784233261
		4. : 0.551128945677
		5. : 0.564872059023
semimcfecmp	10	
		1. : 0.170931934885
		2. : 0.334497236148
		3. : 0.527619019816
		4. : 0.55108891051
		5. : 0.564858570785
semimcfecmp	11	
		1. : 0.170493012485
		2. : 0.335725969078
		3. : 0.527847475055
		4. : 0.551563318973
		5. : 0.565815951466
semimcfecmp	12	
		1. : 0.170221492753
		2. : 0.336779649631
		3. : 0.529462044611
		4. : 0.5532414992
		5. : 0.567599148195
semimcfecmp	13	
		1. : 0.174643241306
		2. : 0.337930399066
		3. : 0.529180852073
		4. : 0.553056122904
		5. : 0.565898642275
semimcfecmp	14	
		1. : 0.174109528329
		2. : 0.341109646702
		3. : 0.532307933526
		4. : 0.556197491459
		5. : 0.569255271946
semimcfecmp	15	
		1. : 0.174860430862
		2. : 0.34344548575
		3. : 0.534725300364
		4. : 0.557924314764
		5. : 0.570761275619
semimcfecmp	16	
		1. : 0.174692118391
		2. : 0.339255755353
		3. : 0.532029575263
		4. : 0.554805342891
		5. : 0.56775134289
semimcfecmp	17	
		1. : 0.174609005257
		2. : 0.33923293574
		3. : 0.532077482269
		4. : 0.554776810371
		5. : 0.567722584135
semimcfecmp	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.530681174046
		4. : 0.553292455628
		5. : 0.566012205643
semimcfecmp	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.527660367814
		4. : 0.550427370133
		5. : 0.564116977895
semimcfecmp	20	
		1. : 0.170492657624
		2. : 0.333322226755
		3. : 0.527282057926
		4. : 0.550238846012
		5. : 0.564212383943
semimcfecmp	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.531000838571
		4. : 0.554165496028
		5. : 0.568215312662
semimcfecmp	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.533352995547
		4. : 0.556342671596
		5. : 0.569915960047
semimcfecmp	23	
		1. : 0.171359262515
		2. : 0.337906242912
		3. : 0.533081047485
		4. : 0.555972157421
		5. : 0.569584227937
semimcfksp	0	
		1. : 0.146124912465
		2. : 0.469153952518
		3. : 0.703855777427
		4. : 0.768077962963
		5. : 0.995141818725
		6. : 1.
		7. : 1.
semimcfksp	1	
		1. : 0.153608477582
		2. : 0.475393182586
		3. : 0.777911271028
		4. : 0.851019703857
		5. : 0.974975036518
		6. : 0.986858289124
		7. : 1.
semimcfksp	2	
		1. : 0.147544299678
		2. : 0.280233861117
		3. : 0.5420213226
		4. : 0.594192810818
		5. : 0.685819610893
		6. : 0.693797088626
		7. : 0.706343514009
semimcfksp	3	
		1. : 0.144094893163
		2. : 0.284315034494
		3. : 0.542314862807
		4. : 0.600069679611
		5. : 0.705651109005
		6. : 0.715242612032
		7. : 0.715242612032
semimcfksp	4	
		1. : 0.145257535013
		2. : 0.282401229644
		3. : 0.543060592054
		4. : 0.60066197102
		5. : 0.703988365485
		6. : 0.713806806021
		7. : 0.713806806021
semimcfksp	5	
		1. : 0.149349307997
		2. : 0.305001230392
		3. : 0.594321967777
		4. : 0.661500281485
		5. : 0.706869296808
		6. : 0.718427834575
		7. : 0.718427834575
semimcfksp	6	
		1. : 0.149349457749
		2. : 0.305705974745
		3. : 0.595560511978
		4. : 0.662335208727
		5. : 0.707400263945
		6. : 0.718869930375
		7. : 0.718869930375
semimcfksp	7	
		1. : 0.148429110091
		2. : 0.289454134785
		3. : 0.489898242449
		4. : 0.532663629734
		5. : 0.696984478707
		6. : 0.705608492563
		7. : 0.717999811233
semimcfksp	8	
		1. : 0.144140864494
		2. : 0.301350399349
		3. : 0.594913137272
		4. : 0.661399061974
		5. : 0.706818562748
		6. : 0.717385374583
		7. : 0.717385374583
semimcfksp	9	
		1. : 0.145481417324
		2. : 0.275556938696
		3. : 0.541682377344
		4. : 0.593829380712
		5. : 0.683516991215
		6. : 0.692887901037
		7. : 0.705270942228
semimcfksp	10	
		1. : 0.144438672763
		2. : 0.274315641808
		3. : 0.541886291404
		4. : 0.594001335494
		5. : 0.682779286461
		6. : 0.691839879286
		7. : 0.704246840218
semimcfksp	11	
		1. : 0.149582048656
		2. : 0.298132975839
		3. : 0.562484400268
		4. : 0.614335017679
		5. : 0.683412503131
		6. : 0.692473998848
		7. : 0.704830699813
semimcfksp	12	
		1. : 0.140105853137
		2. : 0.302893292279
		3. : 0.599488627237
		4. : 0.660131298887
		5. : 0.705807754184
		6. : 0.716406347726
		7. : 0.716406347726
semimcfksp	13	
		1. : 0.142098967546
		2. : 0.280250046615
		3. : 0.543176395878
		4. : 0.598645104197
		5. : 0.702382992599
		6. : 0.712777134956
		7. : 0.712777134956
semimcfksp	14	
		1. : 0.140843147846
		2. : 0.278154576846
		3. : 0.574951717185
		4. : 0.65243116166
		5. : 0.694805745545
		6. : 0.710595641025
		7. : 0.710595641025
semimcfksp	15	
		1. : 0.144327555829
		2. : 0.308724205687
		3. : 0.602542183497
		4. : 0.662690764987
		5. : 0.708501771621
		6. : 0.719352514429
		7. : 0.719352514429
semimcfksp	16	
		1. : 0.145540970644
		2. : 0.305717216247
		3. : 0.601864039929
		4. : 0.661894225728
		5. : 0.706741099192
		6. : 0.717652911213
		7. : 0.717652911213
semimcfksp	17	
		1. : 0.145565116654
		2. : 0.305717675908
		3. : 0.60188422851
		4. : 0.661915509206
		5. : 0.706715329975
		6. : 0.717634030667
		7. : 0.717634030667
semimcfksp	18	
		1. : 0.142751918579
		2. : 0.280778024045
		3. : 0.545825348451
		4. : 0.60099577509
		5. : 0.703377591462
		6. : 0.712746114699
		7. : 0.712746114699
semimcfksp	19	
		1. : 0.150657757311
		2. : 0.296591423739
		3. : 0.56399949579
		4. : 0.615517786367
		5. : 0.682592365168
		6. : 0.691667591614
		7. : 0.70375901959
semimcfksp	20	
		1. : 0.15027859412
		2. : 0.296202732804
		3. : 0.563248154854
		4. : 0.614816852001
		5. : 0.681360682338
		6. : 0.690647674148
		7. : 0.703859348173
semimcfksp	21	
		1. : 0.150962371053
		2. : 0.29787216818
		3. : 0.564306155169
		4. : 0.616222514856
		5. : 0.682998835168
		6. : 0.692247821771
		7. : 0.705288441637
semimcfksp	22	
		1. : 0.151048676906
		2. : 0.300442437225
		3. : 0.566106363915
		4. : 0.618372708022
		5. : 0.685795229176
		6. : 0.694695426378
		7. : 0.706126166169
semimcfksp	23	
		1. : 0.151056503251
		2. : 0.300588773993
		3. : 0.567029955905
		4. : 0.619206829814
		5. : 0.685548012126
		6. : 0.694473639276
		7. : 0.705937039369
semimcfmcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498553
		5. : 0.76100802013
		6. : 0.874674675636
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
semimcfmcf	1	
		1. : 0.159634747338
		2. : 0.39387528665
		3. : 0.627182575238
		4. : 0.721441591553
		5. : 0.756433904566
		6. : 0.870401352553
		7. : 0.978972373431
		8. : 0.992629075024
		9. : 1.
semimcfmcf	2	
		1. : 0.155524168627
		2. : 0.241455805257
		3. : 0.461409014895
		4. : 0.503278295694
		5. : 0.524753597129
		6. : 0.606496408907
		7. : 0.682900634048
		8. : 0.689723402344
		9. : 0.696762775508
semimcfmcf	3	
		1. : 0.159170665018
		2. : 0.2464725663
		3. : 0.465194576679
		4. : 0.505312702035
		5. : 0.527566716814
		6. : 0.608122835996
		7. : 0.683158008765
		8. : 0.692481959427
		9. : 0.69938639859
semimcfmcf	4	
		1. : 0.160104193322
		2. : 0.246760679816
		3. : 0.466005285606
		4. : 0.503856769252
		5. : 0.526442509945
		6. : 0.605138089501
		7. : 0.679887551214
		8. : 0.691014954437
		9. : 0.697941749499
semimcfmcf	5	
		1. : 0.155798172597
		2. : 0.245536191951
		3. : 0.465350669952
		4. : 0.502523244552
		5. : 0.525045721577
		6. : 0.6036354174
		7. : 0.680873186824
		8. : 0.690821238419
		9. : 0.697789593983
semimcfmcf	6	
		1. : 0.155836726366
		2. : 0.245870248749
		3. : 0.465952686819
		4. : 0.503277385004
