# solver	iter	congestion-drop	stddev
semimcfksp	2	0.074569	0.000000
semimcfksp	3	0.014587	0.000000
semimcfksp	4	0.000000	0.000000
semimcfksp	5	0.000000	0.000000
semimcfksp	6	0.000000	0.000000
semimcfksp	7	0.000000	0.000000
semimcfksp	8	0.000000	0.000000
semimcfksp	9	0.006244	0.000000
semimcfksp	10	0.015478	0.000000
semimcfksp	11	0.023544	0.000000
semimcfksp	12	0.055724	0.000000
semimcfksp	13	0.064510	0.000000
semimcfksp	14	0.034582	0.000000
semimcfksp	15	0.017388	0.000000
semimcfksp	16	0.014934	0.000000
semimcfksp	17	0.084278	0.000000
semimcfksp	18	0.090537	0.000000
semimcfksp	19	0.105051	0.000000
semimcfksp	20	0.111589	0.000000
semimcfksp	21	0.082940	0.000000
semimcfksp	22	0.108866	0.000000
semimcfksp	23	0.114385	0.000000
semimcfmcf	0	0.122374	0.000000
semimcfmcf	1	0.115072	0.000000
semimcfmcf	2	0.092902	0.000000
semimcfmcf	3	0.014733	0.000000
semimcfmcf	4	0.000000	0.000000
semimcfmcf	5	0.000000	0.000000
semimcfmcf	6	0.000000	0.000000
semimcfmcf	7	0.000000	0.000000
semimcfmcf	8	0.000000	0.000000
semimcfmcf	9	0.006276	0.000000
semimcfmcf	10	0.015607	0.000000
semimcfmcf	11	0.023777	0.000000
semimcfmcf	12	0.062087	0.000000
semimcfmcf	13	0.072925	0.000000
semimcfmcf	14	0.081917	0.000000
semimcfmcf	15	0.018038	0.000000
semimcfmcf	16	0.015083	0.000000
semimcfmcf	17	0.095874	0.000000
semimcfmcf	18	0.111509	0.000000
semimcfmcf	19	0.134460	0.000000
semimcfmcf	20	0.142921	0.000000
semimcfmcf	21	0.100244	0.000000
semimcfmcf	22	0.145686	0.000000
semimcfmcf	23	0.153393	0.000000
semimcfmcfenv	0	0.122374	0.000000
semimcfmcfenv	1	0.115072	0.000000
semimcfmcfenv	2	0.093042	0.000000
semimcfmcfenv	3	0.014733	0.000000
semimcfmcfenv	4	0.000000	0.000000
semimcfmcfenv	5	0.000000	0.000000
semimcfmcfenv	6	0.000000	0.000000
semimcfmcfenv	7	0.000000	0.000000
semimcfmcfenv	8	0.000000	0.000000
semimcfmcfenv	9	0.006276	0.000000
semimcfmcfenv	10	0.015607	0.000000
semimcfmcfenv	11	0.023777	0.000000
semimcfmcfenv	12	0.062087	0.000000
semimcfmcfenv	13	0.072925	0.000000
semimcfmcfenv	14	0.081917	0.000000
semimcfmcfenv	15	0.018038	0.000000
semimcfmcfenv	16	0.015083	0.000000
semimcfmcfenv	17	0.095874	0.000000
semimcfmcfenv	18	0.111704	0.000000
semimcfmcfenv	19	0.134657	0.000000
semimcfmcfenv	20	0.143117	0.000000
semimcfmcfenv	21	0.100442	0.000000
semimcfmcfenv	22	0.145952	0.000000
semimcfmcfenv	23	0.153674	0.000000
semimcfraeke	0	0.081804	0.000000
semimcfraeke	1	0.075060	0.000000
semimcfraeke	2	0.037144	0.000000
semimcfraeke	3	0.007293	0.000000
semimcfraeke	4	0.000000	0.000000
semimcfraeke	5	0.000000	0.000000
semimcfraeke	6	0.000000	0.000000
semimcfraeke	7	0.000000	0.000000
semimcfraeke	8	0.000000	0.000000
semimcfraeke	9	0.003059	0.000000
semimcfraeke	10	0.007607	0.000000
semimcfraeke	11	0.011639	0.000000
semimcfraeke	12	0.027862	0.000000
semimcfraeke	13	0.032297	0.000000
semimcfraeke	14	0.038432	0.000000
semimcfraeke	15	0.008694	0.000000
semimcfraeke	16	0.007467	0.000000
semimcfraeke	17	0.040063	0.000000
semimcfraeke	18	0.049359	0.000000
semimcfraeke	19	0.052405	0.000000
semimcfraeke	20	0.055674	0.000000
semimcfraeke	21	0.041339	0.000000
semimcfraeke	22	0.054301	0.000000
semimcfraeke	23	0.058116	0.000000
semimcfvlb	0	0.081804	0.000000
semimcfvlb	1	0.075060	0.000000
semimcfvlb	2	0.068588	0.000000
semimcfvlb	3	0.007293	0.000000
semimcfvlb	4	0.000000	0.000000
semimcfvlb	5	0.000000	0.000000
semimcfvlb	6	0.000000	0.000000
semimcfvlb	7	0.000000	0.000000
semimcfvlb	8	0.000000	0.000000
semimcfvlb	9	0.003122	0.000000
semimcfvlb	10	0.007739	0.000000
semimcfvlb	11	0.011772	0.000000
semimcfvlb	12	0.047093	0.000000
semimcfvlb	13	0.032297	0.000000
semimcfvlb	14	0.034582	0.000000
semimcfvlb	15	0.008694	0.000000
semimcfvlb	16	0.007467	0.000000
semimcfvlb	17	0.040063	0.000000
semimcfvlb	18	0.045206	0.000000
semimcfvlb	19	0.089757	0.000000
semimcfvlb	20	0.095598	0.000000
semimcfvlb	21	0.066643	0.000000
semimcfvlb	22	0.093980	0.000000
semimcfvlb	23	0.099644	0.000000
spf	0	0.196908	0.000000
spf	1	0.192938	0.000000
spf	2	0.171161	0.000000
spf	3	0.137625	0.000000
spf	4	0.108196	0.000000
spf	5	0.128118	0.000000
spf	6	0.108282	0.000000
spf	7	0.113491	0.000000
spf	8	0.126559	0.000000
spf	9	0.133058	0.000000
spf	10	0.137704	0.000000
spf	11	0.143186	0.000000
spf	12	0.158615	0.000000
spf	13	0.162560	0.000000
spf	14	0.162908	0.000000
spf	15	0.137055	0.000000
spf	16	0.136918	0.000000
spf	17	0.169476	0.000000
spf	18	0.175574	0.000000
spf	19	0.183868	0.000000
spf	20	0.186007	0.000000
spf	21	0.171379	0.000000
spf	22	0.187756	0.000000
spf	23	0.190193	0.000000
vlb	0	0.164384	0.000000
vlb	1	0.160753	0.000000
vlb	2	0.157074	0.000000
vlb	3	0.099933	0.000000
vlb	4	0.105632	0.000000
vlb	5	0.100735	0.000000
vlb	6	0.073813	0.000000
vlb	7	0.015026	0.000000
vlb	8	0.059183	0.000000
vlb	9	0.065648	0.000000
vlb	10	0.073324	0.000000
vlb	11	0.097162	0.000000
vlb	12	0.111537	0.000000
vlb	13	0.144884	0.000000
vlb	14	0.174607	0.000000
vlb	15	0.057594	0.000000
vlb	16	0.068260	0.000000
vlb	17	0.160250	0.000000
vlb	18	0.078473	0.000000
vlb	19	0.157962	0.000000
vlb	20	0.164623	0.000000
vlb	21	0.102807	0.000000
vlb	22	0.101372	0.000000
vlb	23	0.099853	0.000000

