#solver	iter	latency-throughput
		4. : 0.554776810371
		5. : 0.568072152224
ecmp	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.530681174046
		4. : 0.553292455628
		5. : 0.566305396484
ecmp	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.527660367814
		4. : 0.550427370133
		5. : 0.563441731682
ecmp	20	
		1. : 0.170492657624
		2. : 0.333339675197
		3. : 0.527299506367
		4. : 0.550256294453
		5. : 0.563556585215
ecmp	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.531000838571
		4. : 0.554165496028
		5. : 0.567538083377
ecmp	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.533352995547
		4. : 0.556342671596
		5. : 0.569239784738
ecmp	23	
		1. : 0.171359262515
		2. : 0.337948683094
		3. : 0.533123487667
		4. : 0.556014597603
		5. : 0.568948560819
ksp	0	
		1. : 0.0605558624246
		2. : 0.234532235584
		3. : 0.45185392382
		4. : 0.731292957199
		5. : 0.948427728814
		6. : 0.989966515566
		7. : 1.
ksp	1	
		1. : 0.0608981762606
		2. : 0.234483357222
		3. : 0.450257996827
		4. : 0.729830278943
		5. : 0.947954646643
		6. : 0.989671403152
		7. : 1.
ksp	2	
		1. : 0.0590043725091
		2. : 0.13102508003
		3. : 0.315726863687
		4. : 0.452665007674
		5. : 0.593889364991
		6. : 0.609820661359
		7. : 0.618990155548
ksp	3	
		1. : 0.0603397821912
		2. : 0.132721372095
		3. : 0.319213523805
		4. : 0.457945845573
		5. : 0.597149654406
		6. : 0.614287772168
		7. : 0.623283059107
ksp	4	
		1. : 0.060597698154
		2. : 0.131605672362
		3. : 0.318519234964
		4. : 0.456992546882
		5. : 0.595627911336
		6. : 0.612941848669
		7. : 0.621671707911
ksp	5	
		1. : 0.058720241529
		2. : 0.13112877279
		3. : 0.316865114401
		4. : 0.454880995833
		5. : 0.594444286146
		6. : 0.611131463813
		7. : 0.62104730144
ksp	6	
		1. : 0.0586747846373
		2. : 0.13136296339
		3. : 0.317133672734
		4. : 0.455346722443
		5. : 0.595418160851
		6. : 0.612001819044
		7. : 0.622052130311
ksp	7	
		1. : 0.0573377524067
		2. : 0.129951467045
		3. : 0.314623592903
		4. : 0.451955133974
		5. : 0.593405778841
		6. : 0.609227051585
		7. : 0.619360276089
ksp	8	
		1. : 0.0569290427258
		2. : 0.130133216283
		3. : 0.315232817497
		4. : 0.452982257697
		5. : 0.594738408481
		6. : 0.610319364531
		7. : 0.620410911717
ksp	9	
		1. : 0.0580108929005
		2. : 0.129587398639
		3. : 0.315971724321
		4. : 0.452884283652
		5. : 0.593896635034
		6. : 0.610070791807
		7. : 0.61894490959
ksp	10	
		1. : 0.0576308146844
		2. : 0.129150935026
		3. : 0.315528947261
		4. : 0.451868886778
		5. : 0.593199707061
		6. : 0.609034947946
		7. : 0.617926207447
ksp	11	
		1. : 0.0575010585359
		2. : 0.129117837095
		3. : 0.314628252765
		4. : 0.451914024534
		5. : 0.593021124567
		6. : 0.608869408805
		7. : 0.618181888685
ksp	12	
		1. : 0.0574110765624
		2. : 0.129584504891
		3. : 0.315606260051
		4. : 0.453805634513
		5. : 0.594392206799
		6. : 0.61023727007
		7. : 0.619502863382
ksp	13	
		1. : 0.0589690657789
		2. : 0.129726754016
		3. : 0.316161971196
		4. : 0.453464857413
		5. : 0.593666807825
		6. : 0.610535697476
		7. : 0.619823733558
ksp	14	
		1. : 0.058780560037
		2. : 0.131092929881
		3. : 0.317693397532
		4. : 0.457248950315
		5. : 0.596528084483
		6. : 0.613289369586
		7. : 0.622447831754
ksp	15	
		1. : 0.0589689389874
		2. : 0.131822020219
		3. : 0.31903849135
		4. : 0.458479416568
		5. : 0.598263798484
		6. : 0.614521635023
		7. : 0.623718844246
ksp	16	
		1. : 0.0589104363526
		2. : 0.130203569295
		3. : 0.317817760882
		4. : 0.456174087137
		5. : 0.59572895566
		6. : 0.612082406626
		7. : 0.621357738377
ksp	17	
		1. : 0.0588831610911
		2. : 0.13016488216
		3. : 0.317855066545
		4. : 0.456201824623
		5. : 0.595723402692
		6. : 0.612087121664
		7. : 0.62136830897
ksp	18	
		1. : 0.0588901929544
		2. : 0.12977716446
		3. : 0.317438924659
		4. : 0.454484908194
		5. : 0.594704498502
		6. : 0.6110872098
		7. : 0.620438951633
ksp	19	
		1. : 0.0576443924122
		2. : 0.128394808661
		3. : 0.315250467651
		4. : 0.451811135235
		5. : 0.592719323788
		6. : 0.608602985307
		7. : 0.617898572131
ksp	20	
		1. : 0.0575502734334
		2. : 0.128236537983
		3. : 0.31480124207
		4. : 0.451171582949
		5. : 0.592681079064
		6. : 0.608632243366
		7. : 0.618286707867
ksp	21	
		1. : 0.0579381755002
		2. : 0.129234147601
		3. : 0.316459409961
		4. : 0.453584913111
		5. : 0.595103149513
		6. : 0.611091276641
		7. : 0.620719779125
ksp	22	
		1. : 0.0579327920384
		2. : 0.130900035069
		3. : 0.318143623452
		4. : 0.455311484868
		5. : 0.596358846083
		6. : 0.612213681447
		7. : 0.62129586673
ksp	23	
		1. : 0.0577834437098
		2. : 0.130620659129
		3. : 0.317993531865
		4. : 0.455250350878
		5. : 0.596056295702
		6. : 0.611887388563
		7. : 0.620995523777
mcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498552
		5. : 0.76100802013
		6. : 0.874674675635
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
mcf	1	
		1. : 0.142775860252
		2. : 0.363272036611
		3. : 0.656570281778
		4. : 0.698541410395
		5. : 0.763338941571
		6. : 0.882507777846
		7. : 0.907571025162
		8. : 1.
mcf	2	
		1. : 0.154962569059
		2. : 0.241036128038
		3. : 0.466621022308
		4. : 0.507969626283
		5. : 0.527881010941
		6. : 0.607397749983
		7. : 0.686627215979
		8. : 0.689700076097
		9. : 0.696739449261
mcf	3	
		1. : 0.0851306527586
		2. : 0.192039853764
		3. : 0.349943514222
		4. : 0.411766991681
		5. : 0.530701314695
		6. : 0.574886164351
		7. : 0.643383888508
		8. : 0.643618192273
		9. : 0.69909692864
mcf	4	
		1. : 0.137637502925
		2. : 0.247428640023
		3. : 0.521113639829
		4. : 0.566759949686
		5. : 0.630719226911
		6. : 0.665727068223
		7. : 0.696303654731
		8. : 0.697825695328
mcf	5	
		1. : 0.155130784125
		2. : 0.244545228323
		3. : 0.470548301619
		4. : 0.507703491773
		5. : 0.532734568517
		6. : 0.608815664621
		7. : 0.685744454169
		8. : 0.690912442713
		9. : 0.697880798277
mcf	6	
		1. : 0.0967620472767
		2. : 0.194192778031
		3. : 0.484455573284
		4. : 0.541133707223
		5. : 0.623163203499
		6. : 0.66446138221
		7. : 0.684719013108
		8. : 0.691115089945
		9. : 0.698010139865
mcf	7	
		1. : 0.0984589352446
		2. : 0.193734474155
		3. : 0.487143225361
		4. : 0.545672559578
		5. : 0.621718013063
		6. : 0.667754760702
		7. : 0.68778819842
		8. : 0.689550187164
		9. : 0.696502535218
mcf	8	
		1. : 0.0938841030374
		2. : 0.190247598019
		3. : 0.483873186469
		4. : 0.542082165781
		5. : 0.619064223615
		6. : 0.659812266554
		7. : 0.683536414922
		8. : 0.690254254898
		9. : 0.697176432181
mcf	9	
		1. : 0.133866807958
		2. : 0.243401457668
		3. : 0.509379347058
		4. : 0.554517068721
		5. : 0.612062454084
		6. : 0.663804084723
		7. : 0.694950179659
		8. : 0.696161130671
mcf	10	
		1. : 0.15287191873
		2. : 0.237425330456
		3. : 0.465665174359
		4. : 0.505663536899
		5. : 0.527689352569
		6. : 0.605812507764
		7. : 0.682782996891
		8. : 0.688515342526
		9. : 0.695476466922
mcf	11	
		1. : 0.152854455353
		2. : 0.238607185473
		3. : 0.465649164019
		4. : 0.505852586577
		5. : 0.52634464734
		6. : 0.60486956398
		7. : 0.682239002617
		8. : 0.688869921302
		9. : 0.695802846538
mcf	12	
		1. : 0.151876197675
		2. : 0.240934279668
		3. : 0.468287440763
		4. : 0.509838056962
		5. : 0.530515846226
		6. : 0.608644725858
		7. : 0.685615892036
		8. : 0.68990234951
		9. : 0.696800368784
mcf	13	
		1. : 0.12696218926
		2. : 0.248615449742
		3. : 0.525983190637
		4. : 0.553844357007
		5. : 0.61695074959
		6. : 0.671625650902
		7. : 0.695350878673
		8. : 0.696510173997
mcf	14	
		1. : 0.134363891194
		2. : 0.243728487478
		3. : 0.517838151056
		4. : 0.553397054632
		5. : 0.616806872213
		6. : 0.67594124642
		7. : 0.696763492981
		8. : 0.698192639359
mcf	15	
		1. : 0.156691449049
		2. : 0.246344562712
		3. : 0.472978165302
		4. : 0.519643797849
		5. : 0.540114803049
		6. : 0.615486771647
		7. : 0.691736024082
		8. : 0.692205507764
		9. : 0.699052424189
mcf	16	
		1. : 0.15608005497
		2. : 0.243784935888
		3. : 0.472350393495
		4. : 0.511492920928
		5. : 0.531971741563
		6. : 0.606547282684
		7. : 0.686347288031
		8. : 0.690448081371
		9. : 0.69735315657
mcf	17	
		1. : 0.156586854451
		2. : 0.245459855688
		3. : 0.46175064778
		4. : 0.500124615936
		5. : 0.533511108834
		6. : 0.60952310579
		7. : 0.686187366649
		8. : 0.690319316016
		9. : 0.697228750418
mcf	18	
		1. : 0.134783165192
		2. : 0.241825774489
		3. : 0.517095716031
		4. : 0.561721330438
		5. : 0.607249509603
		6. : 0.658702973067
		7. : 0.690311570232
		8. : 0.69656690258
mcf	19	
		1. : 0.153416201198
		2. : 0.239017855732
		3. : 0.46445268812
		4. : 0.502213319875
		5. : 0.523241284447
		6. : 0.599363583694
		7. : 0.677339330069
		8. : 0.688268036629
		9. : 0.695159095149
mcf	20	
		1. : 0.0965822132142
		2. : 0.19058863192
		3. : 0.487545247175
		4. : 0.544461318849
		5. : 0.624361512662
		6. : 0.667399334218
		7. : 0.68621420737
		8. : 0.688004907286
		9. : 0.694875565059
mcf	21	
		1. : 0.153954249379
		2. : 0.240092030148
		3. : 0.464306598587
		4. : 0.504323873003
		5. : 0.525993505832
		6. : 0.60199375411
		7. : 0.680091666967
		8. : 0.689248073548
		9. : 0.69666639685
mcf	22	
		1. : 0.153721884832
		2. : 0.23912387471
		3. : 0.467098447905
		4. : 0.509438658299
		5. : 0.530771964708
		6. : 0.61143731462
		7. : 0.689437162431
		8. : 0.689934392303
		9. : 0.697341170425
mcf	23	
		1. : 0.15292246417
		2. : 0.239475170042
		3. : 0.46442711449
		4. : 0.50540079651
		5. : 0.526031720973
		6. : 0.604717672461
		7. : 0.685063749741
		8. : 0.690574678413
		9. : 0.697113234272
raeke	0	
		1. : 0.137321029766
		2. : 0.442396709155
		3. : 0.677302608214
		4. : 0.846314463009
		5. : 0.960062464115
		6. : 0.992265810967
		7. : 0.999079201509
		8. : 1.
raeke	1	
		1. : 0.137447163167
		2. : 0.441763886014
		3. : 0.675649770396
		4. : 0.84582510892
		5. : 0.959833481374
		6. : 0.992205293748
		7. : 0.999066671505
		8. : 1.
raeke	2	
		1. : 0.134454148438
		2. : 0.249979172399
		3. : 0.446200840107
		4. : 0.533188123913
		5. : 0.603713098725
		6. : 0.628752955977
		7. : 0.632749974184
		8. : 0.633374016824
raeke	3	
		1. : 0.137372091216
		2. : 0.253401261139
		3. : 0.450183167924
		4. : 0.537418597188
		5. : 0.607140091899
		6. : 0.631746497419
		7. : 0.635840416451
		8. : 0.636455607769
raeke	4	
		1. : 0.138061847796
		2. : 0.251764150987
		3. : 0.44885120783
		4. : 0.535792195795
		5. : 0.605427065609
		6. : 0.630134937342
		7. : 0.634276947127
		8. : 0.63486054691
raeke	5	
		1. : 0.133891913647
		2. : 0.250936742021
		3. : 0.447373505048
		4. : 0.53410131645
		5. : 0.604644255649
		6. : 0.629377849526
		7. : 0.633447517366
		8. : 0.634171308188
raeke	6	
		1. : 0.133822076348
		2. : 0.251440514675
		3. : 0.447814791692
		4. : 0.534451395469
		5. : 0.605111633093
		6. : 0.62961787757
		7. : 0.633658402456
		8. : 0.634403357486
raeke	7	
		1. : 0.130719975723
		2. : 0.248334478901
		3. : 0.444792739384
		4. : 0.531756239133
		5. : 0.602757972179
		6. : 0.627443224344
		7. : 0.631580837075
		8. : 0.632330766556
raeke	8	
		1. : 0.129871333622
		2. : 0.248272968858
		3. : 0.445505925208
		4. : 0.532603209238
		5. : 0.603731125746
		6. : 0.628405010456
		7. : 0.632505895615
		8. : 0.633257268337
raeke	9	
		1. : 0.132443265733
		2. : 0.247035625019
		3. : 0.445052647306
		4. : 0.531204416444
		5. : 0.601925335522
		6. : 0.626825993574
		7. : 0.630933825513
		8. : 0.631536748262
raeke	10	
		1. : 0.131592385216
		2. : 0.246119105641
		3. : 0.444514251646
		4. : 0.530619446707
		5. : 0.601407564876
		6. : 0.626324225265
		7. : 0.630391166344
		8. : 0.630995319533
raeke	11	
		1. : 0.131199058412
		2. : 0.246600944279
		3. : 0.444092428425
		4. : 0.530999084328
		5. : 0.601992951679
		6. : 0.627012269198
		7. : 0.631090872578
		8. : 0.631740589396
raeke	12	
		1. : 0.130952854686
		2. : 0.247087927843
		3. : 0.444887676749
		4. : 0.53262556544
		5. : 0.603369355719
		6. : 0.628388434152
		7. : 0.632447088501
		8. : 0.633093576419
raeke	13	
		1. : 0.134487845392
		2. : 0.248512165217
		3. : 0.446180492003
		4. : 0.532269381196
		5. : 0.603050498192
		6. : 0.62786696219
		7. : 0.631936633474
		8. : 0.632584687291
raeke	14	
		1. : 0.133995812046
		2. : 0.25026883811
		3. : 0.44764472439
		4. : 0.535552887969
		5. : 0.605807006825
		6. : 0.630666217135
		7. : 0.634679142893
		8. : 0.635319911703
raeke	15	
		1. : 0.134501506003
		2. : 0.251831331083
		3. : 0.449704306931
		4. : 0.537281861323
		5. : 0.607497215716
		6. : 0.631837847743
		7. : 0.635862210882
		8. : 0.63650443718
raeke	16	
		1. : 0.134510898394
		2. : 0.249164298416
		3. : 0.447871938529
		4. : 0.534767136988
		5. : 0.605140532921
		6. : 0.62939498884
		7. : 0.633452184942
		8. : 0.634099681015
raeke	17	
		1. : 0.134450454294
		2. : 0.249125793221
		3. : 0.447914162875
		4. : 0.53478790429
		5. : 0.605165323947
		6. : 0.629374070005
		7. : 0.633433827432
		8. : 0.634081732272
raeke	18	
		1. : 0.134502448723
		2. : 0.248567002333
		3. : 0.447563159519
		4. : 0.533266000448
		5. : 0.603834595251
		6. : 0.627929742034
		7. : 0.6320200667
		8. : 0.63267632296
raeke	19	
		1. : 0.131641090709
		2. : 0.245604280897
		3. : 0.444645224186
		4. : 0.530606230284
		5. : 0.601353319191
		6. : 0.625647134776
		7. : 0.629732906467
		8. : 0.630394553204
raeke	20	
		1. : 0.13133797996
		2. : 0.245259731422
		3. : 0.444145948134
		4. : 0.530050169272
		5. : 0.601204097676
		6. : 0.625482648251
		7. : 0.629672429436
		8. : 0.630334290588
raeke	21	
		1. : 0.132153278901
		2. : 0.246972817702
		3. : 0.446611418167
		4. : 0.532931372368
		5. : 0.604119962047
		6. : 0.628282205204
		7. : 0.632464662368
		8. : 0.633130997961
raeke	22	
		1. : 0.132189567002
		2. : 0.249250364955
		3. : 0.448763228942
		4. : 0.535052953833
		5. : 0.605520976679
		6. : 0.629586501248
		7. : 0.633603556976
		8. : 0.63426594713
raeke	23	
		1. : 0.131935682041
		2. : 0.248894853056
		3. : 0.448516983428
		4. : 0.53486934897
		5. : 0.605103310915
		6. : 0.629208260537
		7. : 0.633229113125
		8. : 0.633892600023
semimcfecmp	0	
		1. : 0.178406510936
		2. : 0.647752571109
		3. : 0.887069419925
		4. : 0.93912374185
		5. : 1.
semimcfecmp	1	
		1. : 0.178757795664
		2. : 0.646273636836
		3. : 0.884881771424
		4. : 0.93922327362
		5. : 1.
semimcfecmp	2	
		1. : 0.174733632032
		2. : 0.339696213175
		3. : 0.529598661679
		4. : 0.553023208354
		5. : 0.567417851558
semimcfecmp	3	
		1. : 0.178630636578
		2. : 0.344657967062
		3. : 0.533403594001
		4. : 0.556810277219
		5. : 0.570650355633
semimcfecmp	4	
		1. : 0.179430292648
		2. : 0.34261505349
		3. : 0.531521358206
		4. : 0.554862629733
		5. : 0.568584436929
semimcfecmp	5	
		1. : 0.173923040264
		2. : 0.341330171934
		3. : 0.530148972467
		4. : 0.553539937889
		5. : 0.566618579368
semimcfecmp	6	
		1. : 0.173795479963
		2. : 0.341926912752
		3. : 0.530959703171
		4. : 0.554157598535
		5. : 0.567165522142
semimcfecmp	7	
		1. : 0.169846796824
		2. : 0.337661278441
		3. : 0.528087706176
		4. : 0.551393465334
		5. : 0.565679140525
semimcfecmp	8	
		1. : 0.168697911017
		2. : 0.337453975385
		3. : 0.529361742956
		4. : 0.552598058283
		5. : 0.566994205147
semimcfecmp	9	
		1. : 0.172021613571
		2. : 0.335806730911
		3. : 0.527784233261
		4. : 0.551128945677
		5. : 0.564872059023
semimcfecmp	10	
		1. : 0.170931934885
		2. : 0.334497236148
		3. : 0.527619019816
		4. : 0.55108891051
		5. : 0.564858570785
semimcfecmp	11	
		1. : 0.170493012485
		2. : 0.335725969078
		3. : 0.527847475055
		4. : 0.551563318973
		5. : 0.565815951466
semimcfecmp	12	
		1. : 0.170221492753
		2. : 0.336779649631
		3. : 0.529462044611
		4. : 0.5532414992
		5. : 0.567599148195
semimcfecmp	13	
		1. : 0.174643241306
		2. : 0.337930399066
		3. : 0.529180852073
		4. : 0.553056122904
		5. : 0.565898642275
semimcfecmp	14	
		1. : 0.174109528329
		2. : 0.341109646702
		3. : 0.532307933526
		4. : 0.556197491459
		5. : 0.569255271946
semimcfecmp	15	
		1. : 0.174860430862
		2. : 0.34344548575
		3. : 0.534725300364
		4. : 0.557924314764
		5. : 0.570761275619
semimcfecmp	16	
		1. : 0.174692118391
		2. : 0.339255755353
		3. : 0.532029575263
		4. : 0.554805342891
		5. : 0.56775134289
semimcfecmp	17	
		1. : 0.174609005257
		2. : 0.33923293574
		3. : 0.532077482269
		4. : 0.554776810371
		5. : 0.567722584135
semimcfecmp	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.530681174046
		4. : 0.553292455628
		5. : 0.566012205643
semimcfecmp	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.527660367814
		4. : 0.550427370133
		5. : 0.564116977895
semimcfecmp	20	
		1. : 0.170492657624
		2. : 0.333339675197
		3. : 0.527299506367
		4. : 0.550256294453
		5. : 0.564229832385
semimcfecmp	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.531000838571
		4. : 0.554165496028
		5. : 0.568215312662
semimcfecmp	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.533352995547
		4. : 0.556342671596
		5. : 0.569915960047
semimcfecmp	23	
		1. : 0.171359262515
		2. : 0.337948683094
		3. : 0.533123487667
		4. : 0.556014597603
		5. : 0.569626668119
semimcfksp	0	
		1. : 0.146124912465
		2. : 0.469153952518
		3. : 0.703855777427
		4. : 0.768077962963
		5. : 0.995141818725
		6. : 1.
		7. : 1.
semimcfksp	1	
		1. : 0.153608477582
		2. : 0.475393182586
		3. : 0.777911271029
		4. : 0.851019703857
		5. : 0.974975036518
		6. : 0.986858289124
		7. : 1.
semimcfksp	2	
		1. : 0.147544299678
		2. : 0.280233861117
		3. : 0.5420213226
		4. : 0.594192810818
		5. : 0.685819610893
		6. : 0.693797088626
		7. : 0.706343514009
semimcfksp	3	
		1. : 0.144094893163
		2. : 0.284315034494
		3. : 0.542314862807
		4. : 0.600069679611
		5. : 0.705651109005
		6. : 0.715242612032
		7. : 0.715242612032
semimcfksp	4	
		1. : 0.145257535013
		2. : 0.282401229644
		3. : 0.543060592054
		4. : 0.600661971021
		5. : 0.703988365485
		6. : 0.713806806021
		7. : 0.713806806021
semimcfksp	5	
		1. : 0.149349307997
		2. : 0.305001230392
		3. : 0.594321967777
		4. : 0.661500281485
		5. : 0.706869296808
		6. : 0.718427834575
		7. : 0.718427834575
semimcfksp	6	
		1. : 0.149349457749
		2. : 0.305705974745
		3. : 0.595560511977
		4. : 0.662335208727
		5. : 0.707400263945
		6. : 0.718869930375
		7. : 0.718869930375
semimcfksp	7	
		1. : 0.148429110091
		2. : 0.289426433872
		3. : 0.489870818545
		4. : 0.532636205831
		5. : 0.696957054804
		6. : 0.70558106866
		7. : 0.71797238733
semimcfksp	8	
		1. : 0.144140864494
		2. : 0.301350399349
		3. : 0.594913137272
		4. : 0.661399061974
		5. : 0.706818562748
		6. : 0.717385374583
		7. : 0.717385374583
semimcfksp	9	
		1. : 0.145481417324
		2. : 0.275556938696
		3. : 0.541682377344
		4. : 0.593829380712
		5. : 0.683516991215
		6. : 0.692887901037
		7. : 0.705270942228
semimcfksp	10	
		1. : 0.144438672763
		2. : 0.274315641808
		3. : 0.541886291404
		4. : 0.594001335494
		5. : 0.682779286461
		6. : 0.691839879286
		7. : 0.704246840218
semimcfksp	11	
		1. : 0.149582048656
		2. : 0.298132975839
		3. : 0.562484400268
		4. : 0.614335017679
		5. : 0.683412503131
		6. : 0.692473998848
		7. : 0.704830699813
semimcfksp	12	
		1. : 0.140105853137
		2. : 0.302893292279
		3. : 0.599488627237
		4. : 0.660131298887
		5. : 0.705807754184
		6. : 0.716406347726
		7. : 0.716406347726
semimcfksp	13	
		1. : 0.142098967546
		2. : 0.280250046615
		3. : 0.543176395878
		4. : 0.598645104197
		5. : 0.702382992598
		6. : 0.712777134956
		7. : 0.712777134956
semimcfksp	14	
		1. : 0.140843147846
		2. : 0.278154576846
		3. : 0.574951717185
		4. : 0.65243116166
		5. : 0.694805745545
		6. : 0.710595641025
		7. : 0.710595641025
semimcfksp	15	
		1. : 0.144327555829
		2. : 0.308724205687
		3. : 0.602542183497
		4. : 0.662690764987
		5. : 0.708501771622
		6. : 0.719352514429
		7. : 0.719352514429
semimcfksp	16	
		1. : 0.145540970644
		2. : 0.305717216247
		3. : 0.601864039929
		4. : 0.661894225728
		5. : 0.706741099192
		6. : 0.717652911213
		7. : 0.717652911213
semimcfksp	17	
		1. : 0.145565116654
		2. : 0.305717675908
		3. : 0.60188422851
		4. : 0.661915509206
		5. : 0.706715329974
		6. : 0.717634030667
		7. : 0.717634030667
semimcfksp	18	
		1. : 0.142751918579
		2. : 0.280778024045
		3. : 0.545825348451
		4. : 0.60099577509
		5. : 0.703377591462
		6. : 0.712746114698
		7. : 0.712746114698
semimcfksp	19	
		1. : 0.150657757311
		2. : 0.296591423739
		3. : 0.56399949579
		4. : 0.615517786367
		5. : 0.682592365168
		6. : 0.691667591614
		7. : 0.70375901959
semimcfksp	20	
		1. : 0.15027859412
		2. : 0.296202732804
		3. : 0.563248154854
		4. : 0.614816852001
		5. : 0.681360682338
		6. : 0.690647674148
		7. : 0.703859348173
semimcfksp	21	
		1. : 0.150962371053
		2. : 0.29787216818
		3. : 0.564306155169
		4. : 0.616222514856
		5. : 0.682998835168
		6. : 0.692247821771
		7. : 0.705288441637
semimcfksp	22	
		1. : 0.151048676906
		2. : 0.300442437225
		3. : 0.566106363915
		4. : 0.618372708022
		5. : 0.685795229176
		6. : 0.694695426378
		7. : 0.706126166169
semimcfksp	23	
		1. : 0.151056503251
		2. : 0.300588773993
		3. : 0.567029955905
		4. : 0.619206829815
		5. : 0.685548012126
		6. : 0.694473639276
		7. : 0.705937039369
semimcfmcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498552
		5. : 0.76100802013
		6. : 0.874674675635
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
semimcfmcf	1	
		1. : 0.159634747338
		2. : 0.39387528665
		3. : 0.627182575238
		4. : 0.721441591553
		5. : 0.756433904566
		6. : 0.870401352553
		7. : 0.978972373432
		8. : 0.992629075024
		9. : 1.
semimcfmcf	2	
		1. : 0.155524168627
		2. : 0.241455805257
		3. : 0.461409014895
		4. : 0.503278295694
		5. : 0.524753597129
		6. : 0.606496408907
		7. : 0.682900634048
		8. : 0.689723402344
		9. : 0.696762775508
semimcfmcf	3	
		1. : 0.159170665018
		2. : 0.2464725663
		3. : 0.465194576679
		4. : 0.505312702035
		5. : 0.527566716814
		6. : 0.608122835996
		7. : 0.683158008765
		8. : 0.692481959427
		9. : 0.69938639859
semimcfmcf	4	
		1. : 0.160104193322
		2. : 0.246760679816
		3. : 0.466005285606
		4. : 0.503856769252
		5. : 0.526442509945
		6. : 0.605138089501
		7. : 0.679887551213
		8. : 0.691014954437
		9. : 0.697941749499
semimcfmcf	5	
		1. : 0.155798172597
		2. : 0.245536191951
		3. : 0.465350669952
		4. : 0.502523244552
		5. : 0.525045721577
		6. : 0.6036354174
		7. : 0.680873186824
		8. : 0.690821238419
		9. : 0.697789593983
semimcfmcf	6	
		1. : 0.155836726366
		2. : 0.245870248749
		3. : 0.465952686818
		4. : 0.503277385004
		5. : 0.525611452325
		6. : 0.604009806587
		7. : 0.681564431552
		8. : 0.691508246934
		9. : 0.698403296854
semimcfmcf	7	
		1. : 0.151534796643
		2. : 0.240951592152
		3. : 0.461936946073
		4. : 0.499341947221
		5. : 0.52165324476
		6. : 0.601242009414
		7. : 0.679453401922
		8. : 0.689947602841
		9. : 0.696899950895
semimcfmcf	8	
		1. : 0.150538497443
		2. : 0.240388220903
		3. : 0.462752365111
		4. : 0.50081999836
		5. : 0.524046420572
		6. : 0.60294926271
		7. : 0.680821244981
		8. : 0.690627723287
