# solver	iter	edge-congestion
		(s8,s10) : 0.0469223535587
		(s8,h8) : 0.0122803935006
		(s9,s3) : 0.313054333429
		(s9,s12) : 0.249018847179
		(s9,h9) : 0.0239036912572
		(s10,s4) : 0.024821298553
		(s10,s8) : 0.0492938802162
		(s10,s11) : 0.0221820105337
		(s10,h10) : 0.00270568432822
		(s11,s4) : 0.0751513135053
		(s11,s10) : 0.0256355717719
		(s11,h11) : 0.00821539339052
		(s12,s2) : 0.0508459653623
		(s12,s9) : 0.249007017805
		(s12,h12) : 0.0145409067901
		(h1,s1) : 0.000550791505878
		(h2,s2) : 0.0170549836419
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.0107911466238
		(h5,s5) : 0.00654138924951
		(h6,s6) : 0.0230855509218
		(h7,s7) : 0.00804643679369
		(h8,s8) : 0.0293556472391
		(h9,s9) : 0.0416755912953
		(h10,s10) : 0.00249068825244
		(h11,s11) : 0.0100786885277
		(h12,s12) : 0.0618628756299
ecmp	4	
		(s1,s2) : 0.00568583832538
		(s1,h1) : 0.00162185217717
		(s2,s1) : 0.0160813554853
		(s2,s5) : 0.097797559175
		(s2,s6) : 0.123858353555
		(s2,s12) : 0.0296648912776
		(s2,h2) : 0.012591499383
		(s3,s6) : 0.177962447044
		(s3,s9) : 0.13084914057
		(s3,h3) : 0.0391984279161
		(s4,s7) : 0.169403408986
		(s4,s10) : 0.0247707889342
		(s4,s11) : 0.062494687224
		(s4,h4) : 0.00749609639305
		(s5,s2) : 0.277822180669
		(s5,s7) : 0.0839161879598
		(s5,s8) : 0.106693719975
		(s5,h5) : 0.00497860442482
		(s6,s2) : 0.159769858528
		(s6,s3) : 0.279998626496
		(s6,s7) : 0.162494216972
		(s6,h6) : 0.0162999451078
		(s7,s4) : 0.123283118201
		(s7,s5) : 0.0871041447938
		(s7,s6) : 0.227721545088
		(s7,h7) : 0.0062835050175
		(s8,s5) : 0.262715096134
		(s8,s10) : 0.0441518670514
		(s8,h8) : 0.0122674348741
		(s9,s3) : 0.313338729796
		(s9,s12) : 0.237594282726
		(s9,h9) : 0.0227909043754
		(s10,s4) : 0.0230054904721
		(s10,s8) : 0.0477215525151
		(s10,s11) : 0.0221595475217
		(s10,h10) : 0.00239431633474
		(s11,s4) : 0.0734680924273
		(s11,s10) : 0.0246361063113
		(s11,h11) : 0.0085001729933
		(s12,s2) : 0.0490376422688
		(s12,s9) : 0.239715196624
		(s12,h12) : 0.0133190420244
		(h1,s1) : 0.000568583832538
		(h2,s2) : 0.0163081890803
		(h3,s3) : 0.0107458510482
		(h4,s4) : 0.0111331447855
		(h5,s5) : 0.00682024603317
		(h6,s6) : 0.0234578845633
		(h7,s7) : 0.00843316335145
		(h8,s8) : 0.0273567586211
		(h9,s9) : 0.0407402854357
		(h10,s10) : 0.00230141368314
		(h11,s11) : 0.00981041987386
		(h12,s12) : 0.0593056376425
ecmp	5	
		(s1,s2) : 0.00497893217982
		(s1,h1) : 0.00068207168883
		(s2,s1) : 0.00676826638603
		(s2,s5) : 0.108780495126
		(s2,s6) : 0.127284500321
		(s2,s12) : 0.0320919968242
		(s2,h2) : 0.0119432927293
		(s3,s6) : 0.169936594934
		(s3,s9) : 0.130361452713
		(s3,h3) : 0.0377145286925
		(s4,s7) : 0.166373267594
		(s4,s10) : 0.0265183150462
		(s4,s11) : 0.0645661704723
		(s4,h4) : 0.00690528248227
		(s5,s2) : 0.300875936527
		(s5,s7) : 0.0951541440257
		(s5,s8) : 0.133576666702
		(s5,h5) : 0.00601980689857
		(s6,s2) : 0.161268952605
		(s6,s3) : 0.2861716689
		(s6,s7) : 0.162336848662
		(s6,h6) : 0.0168144206414
		(s7,s4) : 0.122050099944
		(s7,s5) : 0.0955876198245
		(s7,s6) : 0.232497077986
		(s7,h7) : 0.00632824471847
		(s8,s5) : 0.247474450483
		(s8,s10) : 0.0441771175812
		(s8,h8) : 0.0151244090143
		(s9,s3) : 0.290589711602
		(s9,s12) : 0.236881294033
		(s9,h9) : 0.0220917442598
		(s10,s4) : 0.0201729574326
		(s10,s8) : 0.0515217161308
		(s10,s11) : 0.0232740510679
		(s10,h10) : 0.00248143853357
		(s11,s4) : 0.0745317646692
		(s11,s10) : 0.0274098380402
		(s11,h11) : 0.0088166082966
		(s12,s2) : 0.0468657718899
		(s12,s9) : 0.218183264714
		(s12,h12) : 0.0132876666504
		(h1,s1) : 0.000497893217982
		(h2,s2) : 0.0164509986977
		(h3,s3) : 0.010068195407
		(h4,s4) : 0.0109281426076
		(h5,s5) : 0.0135427200505
		(h6,s6) : 0.0247155912647
		(h7,s7) : 0.00888449805948
		(h8,s8) : 0.0256126183743
		(h9,s9) : 0.0398891357388
		(h10,s10) : 0.00214363474976
		(h11,s11) : 0.0101941602709
		(h12,s12) : 0.0547535159577
ecmp	6	
		(s1,s2) : 0.00489635047612
		(s1,h1) : 0.000626901127601
		(s2,s1) : 0.00622491781123
		(s2,s5) : 0.125703977214
		(s2,s6) : 0.140492666689
		(s2,s12) : 0.0318363628266
		(s2,h2) : 0.0131587372831
		(s3,s6) : 0.180990682706
		(s3,s9) : 0.136003031784
		(s3,h3) : 0.038812963068
		(s4,s7) : 0.175923623542
		(s4,s10) : 0.0320138748676
		(s4,s11) : 0.062233777362
		(s4,h4) : 0.00755274496575
		(s5,s2) : 0.299720831282
		(s5,s7) : 0.097427644838
		(s5,s8) : 0.15567997573
		(s5,h5) : 0.00636525602835
		(s6,s2) : 0.173737921984
		(s6,s3) : 0.306039773246
		(s6,s7) : 0.172921907451
		(s6,h6) : 0.0187490691589
		(s7,s4) : 0.126104735923
		(s7,s5) : 0.102420204825
		(s7,s6) : 0.242456572504
		(s7,h7) : 0.00633734850439
		(s8,s5) : 0.250450974695
		(s8,s10) : 0.0440737107159
		(s8,h8) : 0.0179138418984
		(s9,s3) : 0.289872024023
		(s9,s12) : 0.23982794729
		(s9,h9) : 0.021964403188
		(s10,s4) : 0.027956818815
		(s10,s8) : 0.0615664545916
		(s10,s11) : 0.0222928237655
		(s10,h10) : 0.00270086537943
		(s11,s4) : 0.0642308238098
		(s11,s10) : 0.0245554643758
		(s11,h11) : 0.00848041659045
		(s12,s2) : 0.0471163232911
		(s12,s9) : 0.205119671466
		(s12,h12) : 0.0124914052998
		(h1,s1) : 0.000489635047612
		(h2,s2) : 0.0192189503448
		(h3,s3) : 0.0109211547901
		(h4,s4) : 0.0126968098078
		(h5,s5) : 0.0135335599824
		(h6,s6) : 0.0275227912728
		(h7,s7) : 0.0087435051482
		(h8,s8) : 0.0254660005499
		(h9,s9) : 0.0407225168956
		(h10,s10) : 0.00379564737871
		(h11,s11) : 0.00887862881856
		(h12,s12) : 0.0526349010977
ecmp	7	
		(s1,s2) : 0.00599467266852
		(s1,h1) : 0.000675849528632
		(s2,s1) : 0.00670912230374
		(s2,s5) : 0.112612865456
		(s2,s6) : 0.127984920118
		(s2,s12) : 0.0322062092983
		(s2,h2) : 0.0120574660119
		(s3,s6) : 0.17733341737
		(s3,s9) : 0.139811657994
		(s3,h3) : 0.0378245095576
		(s4,s7) : 0.171422485842
		(s4,s10) : 0.0313672469343
		(s4,s11) : 0.0595746985179
		(s4,h4) : 0.00806415456992
		(s5,s2) : 0.30304033947
		(s5,s7) : 0.0965919832121
		(s5,s8) : 0.148562490173
		(s5,h5) : 0.00533564968709
		(s6,s2) : 0.167722261958
		(s6,s3) : 0.299101225015
		(s6,s7) : 0.170460958293
		(s6,h6) : 0.0175858079356
		(s7,s4) : 0.127941075793
		(s7,s5) : 0.0995630824381
		(s7,s6) : 0.242054928503
		(s7,h7) : 0.00632973500378
		(s8,s5) : 0.245318284028
		(s8,s10) : 0.0442563432501
		(s8,h8) : 0.0171035661231
		(s9,s3) : 0.288605726808
		(s9,s12) : 0.237609599293
		(s9,h9) : 0.0228167442938
		(s10,s4) : 0.0263692612568
		(s10,s8) : 0.0579107491495
		(s10,s11) : 0.0211438388861
		(s10,h10) : 0.00276225030725
		(s11,s4) : 0.067477797272
		(s11,s10) : 0.0253691289208
		(s11,h11) : 0.00809953995347
		(s12,s2) : 0.0460000202994
		(s12,s9) : 0.211287098222
		(s12,h12) : 0.0130437497138
		(h1,s1) : 0.000599467266852
		(h2,s2) : 0.0162586364555
		(h3,s3) : 0.0107683219116
		(h4,s4) : 0.0120752272883
		(h5,s5) : 0.0141529654907
		(h6,s6) : 0.0264747215351
		(h7,s7) : 0.00936975895586
		(h8,s8) : 0.0252380776216
		(h9,s9) : 0.0402296040066
		(h10,s10) : 0.00318209489804
		(h11,s11) : 0.00928469261928
		(h12,s12) : 0.0528688368833
ecmp	8	
		(s1,s2) : 0.00579498395209
		(s1,h1) : 0.000641381886659
		(s2,s1) : 0.00636869922008
		(s2,s5) : 0.116970084575
		(s2,s6) : 0.136640068382
		(s2,s12) : 0.0330377900574
		(s2,h2) : 0.0126004344181
		(s3,s6) : 0.173193274024
		(s3,s9) : 0.129043398615
		(s3,h3) : 0.0381047903561
		(s4,s7) : 0.170202481855
		(s4,s10) : 0.0351878179971
		(s4,s11) : 0.0591628807502
		(s4,h4) : 0.0071280173934
		(s5,s2) : 0.336014192006
		(s5,s7) : 0.108823415282
		(s5,s8) : 0.181210536569
		(s5,h5) : 0.00406507820698
		(s6,s2) : 0.156444211039
		(s6,s3) : 0.297401602898
		(s6,s7) : 0.156437866736
		(s6,h6) : 0.0182378652919
		(s7,s4) : 0.119782232385
		(s7,s5) : 0.100380586263
		(s7,s6) : 0.25103148458
		(s7,h7) : 0.00601732738259
		(s8,s5) : 0.236291523869
		(s8,s10) : 0.0445053086151
		(s8,h8) : 0.0208342249096
		(s9,s3) : 0.283097378507
		(s9,s12) : 0.247831060696
		(s9,h9) : 0.0212682681035
		(s10,s4) : 0.0224686826738
		(s10,s8) : 0.0617157389493
		(s10,s11) : 0.0220846802208
		(s10,h10) : 0.00274937616494
		(s11,s4) : 0.0634595530044
		(s11,s10) : 0.0264421502803
		(s11,h11) : 0.00815069820196
		(s12,s2) : 0.0462322628862
		(s12,s9) : 0.199949233982
		(s12,h12) : 0.0128293328563
		(h1,s1) : 0.000579498395209
		(h2,s2) : 0.016725222076
		(h3,s3) : 0.0102785594794
		(h4,s4) : 0.0129717359935
		(h5,s5) : 0.0210428389209
		(h6,s6) : 0.0230856657671
		(h7,s7) : 0.00953050806259
		(h8,s8) : 0.0244214585668
		(h9,s9) : 0.0413549270205
		(h10,s10) : 0.00274083965522
		(h11,s11) : 0.00899017032847
		(h12,s12) : 0.0506392561648
ecmp	9	
		(s1,s2) : 0.00586246956527
		(s1,h1) : 0.0005991525456
		(s2,s1) : 0.00594310828851
		(s2,s5) : 0.0983160979116
		(s2,s6) : 0.129375007223
		(s2,s12) : 0.0304775784325
		(s2,h2) : 0.0122038203188
		(s3,s6) : 0.176703183429
		(s3,s9) : 0.127022890933
		(s3,h3) : 0.0380960964161
		(s4,s7) : 0.158595301023
		(s4,s10) : 0.0274222521742
		(s4,s11) : 0.0634242198658
		(s4,h4) : 0.00745905049669
		(s5,s2) : 0.2977625183
		(s5,s7) : 0.0936349374838
		(s5,s8) : 0.128201053818
		(s5,h5) : 0.00369807373426
		(s6,s2) : 0.14081054969
		(s6,s3) : 0.279575734624
		(s6,s7) : 0.154735458937
		(s6,h6) : 0.0171374751239
		(s7,s4) : 0.126380040767
		(s7,s5) : 0.0839200986153
		(s7,s6) : 0.233563551474
		(s7,h7) : 0.00566864756431
		(s8,s5) : 0.241369755143
		(s8,s10) : 0.0460603758097
		(s8,h8) : 0.014390568198
		(s9,s3) : 0.305882016812
		(s9,s12) : 0.239618356793
		(s9,h9) : 0.0222435715936
		(s10,s4) : 0.0225235391071
		(s10,s8) : 0.0487724564617
		(s10,s11) : 0.0229839204004
		(s10,h10) : 0.00273429113144
		(s11,s4) : 0.0674544262419
		(s11,s10) : 0.0238798991325
		(s11,h11) : 0.00867241321835
		(s12,s2) : 0.0458438131369
		(s12,s9) : 0.222203478181
		(s12,h12) : 0.0130267624566
		(h1,s1) : 0.000586246956527
		(h2,s2) : 0.016558446893
		(h3,s3) : 0.00992292870865
		(h4,s4) : 0.0107188375962
		(h5,s5) : 0.0130605072217
		(h6,s6) : 0.0205824740076
		(h7,s7) : 0.00928905155656
		(h8,s8) : 0.0252669603154
		(h9,s9) : 0.0417710438154
		(h10,s10) : 0.00240048614002
		(h11,s11) : 0.00913343253744
		(h12,s12) : 0.0537765541047
ksp	0	
		(s1,s2) : 0.00777064919345
		(s1,h1) : 0.00213409061539
		(s2,s1) : 0.0213409061539
		(s2,s5) : 0.471397870974
		(s2,s6) : 0.396537044886
		(s2,s12) : 0.401425359099
		(s2,h2) : 0.0246299515697
		(s3,s6) : 0.379292929824
		(s3,s9) : 0.275262266866
		(s3,h3) : 0.0388237962549
		(s4,s7) : 0.203614921901
		(s4,s10) : 0.121668178828
		(s4,s11) : 0.0846529442304
		(s4,h4) : 0.0104171572748
		(s5,s2) : 0.404830187815
		(s5,s7) : 0.4362466506
		(s5,s8) : 0.274734310544
		(s5,h5) : 0.0101579714693
		(s6,s2) : 0.34122713804
		(s6,s3) : 0.496693196906
		(s6,s7) : 0.391589074088
		(s6,h6) : 0.0224298276662
		(s7,s4) : 0.243334354079
		(s7,s5) : 0.355391139255
		(s7,s6) : 0.415865184176
		(s7,h7) : 0.00911785819598
		(s8,s5) : 0.257950364133
		(s8,s10) : 0.125593846897
		(s8,h8) : 0.0293259331143
		(s9,s3) : 0.433040503316
		(s9,s12) : 0.315373245819
		(s9,h9) : 0.0304921227368
		(s10,s4) : 0.0950820950328
		(s10,s8) : 0.153827415654
		(s10,s11) : 0.0528896030955
		(s10,h10) : 0.00486510205677
		(s11,s4) : 0.0722795065885
		(s11,s10) : 0.0639617455225
		(s11,h11) : 0.0100278207872
		(s12,s2) : 0.607516647796
		(s12,s9) : 0.350997907796
		(s12,h12) : 0.0314205893818
		(h1,s1) : 0.000777064919345
		(h2,s2) : 0.0175656073967
		(h3,s3) : 0.0113059459017
		(h4,s4) : 0.0103411662006
		(h5,s5) : 0.0132651489291
		(h6,s6) : 0.026211252681
		(h7,s7) : 0.00743186128804
		(h8,s8) : 0.0248241815975
		(h9,s9) : 0.042707480184
		(h10,s10) : 0.00392263631034
		(h11,s11) : 0.00989769126572
		(h12,s12) : 0.0555921844491
ksp	1	
		(s1,s2) : 0.00779119719653
		(s1,h1) : 0.00303435979041
		(s2,s1) : 0.0303435979041
		(s2,s5) : 0.465690469782
		(s2,s6) : 0.382080161608
		(s2,s12) : 0.391858441118
		(s2,h2) : 0.0229142407406
		(s3,s6) : 0.386119970703
		(s3,s9) : 0.271570260264
		(s3,h3) : 0.0347456726474
		(s4,s7) : 0.192029700229
		(s4,s10) : 0.116782009481
		(s4,s11) : 0.0861498250092
		(s4,h4) : 0.0102213029929
		(s5,s2) : 0.383749419189
		(s5,s7) : 0.404519581647
		(s5,s8) : 0.258552394381
		(s5,h5) : 0.0096856345112
		(s6,s2) : 0.335721348271
		(s6,s3) : 0.465700910355
		(s6,s7) : 0.392615766827
		(s6,h6) : 0.0216284770583
		(s7,s4) : 0.241669804838
		(s7,s5) : 0.353629257188
		(s7,s6) : 0.387817100929
		(s7,h7) : 0.0088729156278
		(s8,s5) : 0.261950672385
		(s8,s10) : 0.119915285176
		(s8,h8) : 0.0275752561785
		(s9,s3) : 0.423061557795
		(s9,s12) : 0.313590395166
		(s9,h9) : 0.0301076835859
		(s10,s4) : 0.0859364214141
		(s10,s8) : 0.141519052447
		(s10,s11) : 0.0547867260422
		(s10,h10) : 0.00488983852109
		(s11,s4) : 0.0696557450563
		(s11,s10) : 0.0579319900064
		(s11,h11) : 0.010861633686
		(s12,s2) : 0.61383726218
		(s12,s9) : 0.338646761649
		(s12,h12) : 0.0321060660274
		(h1,s1) : 0.000779119719653
		(h2,s2) : 0.0158015850982
		(h3,s3) : 0.0116384489291
		(h4,s4) : 0.00999125933405
		(h5,s5) : 0.00624073409732
		(h6,s6) : 0.0254305562795
		(h7,s7) : 0.00826802705307
		(h8,s8) : 0.0257547072518
		(h9,s9) : 0.0427511766907
		(h10,s10) : 0.00365113004509
		(h11,s11) : 0.00952675208709
		(h12,s12) : 0.056809584782
ksp	2	
		(s1,s2) : 0.00680155623194
		(s1,h1) : 0.00224114772257
		(s2,s1) : 0.0223333439621
		(s2,s5) : 0.205287532053
		(s2,s6) : 0.19010436391
		(s2,s12) : 0.0414273191934
		(s2,h2) : 0.016546082512
		(s3,s6) : 0.369593482901
		(s3,s9) : 0.226415060721
		(s3,h3) : 0.0204224444058
		(s4,s7) : 0.20616244925
		(s4,s10) : 0.0924519595403
		(s4,s11) : 0.0625126068561
		(s4,h4) : 0.00719202615668
		(s5,s2) : 0.410783121898
		(s5,s7) : 0.242703892871
		(s5,s8) : 0.190263334375
		(s5,h5) : 0.00893526506843
		(s6,s2) : 0.345847664315
		(s6,s3) : 0.329219884357
		(s6,s7) : 0.30613242045
		(s6,h6) : 0.0138986065937
		(s7,s4) : 0.155158683315
		(s7,s5) : 0.329677565298
		(s7,s6) : 0.300791797374
		(s7,h7) : 0.00544709545435
		(s8,s5) : 0.283059812749
		(s8,s10) : 0.113271716234
		(s8,h8) : 0.0207599019968
		(s9,s3) : 0.352137146593
		(s9,s12) : 0.31151407451
		(s9,h9) : 0.0161722408019
		(s10,s4) : 0.0886550593399
		(s10,s8) : 0.128761573532
		(s10,s11) : 0.0498127607612
		(s10,h10) : 0.00292989100772
		(s11,s4) : 0.0733253963092
		(s11,s10) : 0.0629583730435
		(s11,h11) : 0.00754236822924
		(s12,s2) : 0.0625376540341
		(s12,s9) : 0.182518076245
		(s12,h12) : 0.0141095847476
		(h1,s1) : 0.000680155623194
		(h2,s2) : 0.0165235495096
		(h3,s3) : 0.0116102564344
		(h4,s4) : 0.0114795946497
		(h5,s5) : 0.0111451254767
		(h6,s6) : 0.0255819788297
		(h7,s7) : 0.00818718019606
		(h8,s8) : 0.0283512659164
		(h9,s9) : 0.0413800054043
		(h10,s10) : 0.00272596062982
		(h11,s11) : 0.0098889877354
		(h12,s12) : 0.0591906338439
ksp	3	
		(s1,s2) : 0.00550791505878
		(s1,h1) : 0.00232145673879
		(s2,s1) : 0.0231302172376
		(s2,s5) : 0.187969360808
		(s2,s6) : 0.191028692225
		(s2,s12) : 0.0414257593202
		(s2,h2) : 0.016515207361
		(s3,s6) : 0.368914935176
		(s3,s9) : 0.224009610868
		(s3,h3) : 0.0209000240249
		(s4,s7) : 0.20043825623
		(s4,s10) : 0.0750698078146
		(s4,s11) : 0.0540795752788
		(s4,h4) : 0.00753009053781
		(s5,s2) : 0.405988724505
		(s5,s7) : 0.229566633869
		(s5,s8) : 0.150276253245
		(s5,h5) : 0.00703995382235
		(s6,s2) : 0.329190438088
		(s6,s3) : 0.326392784521
		(s6,s7) : 0.285215480655
		(s6,h6) : 0.0151433979859
		(s7,s4) : 0.139008808587
		(s7,s5) : 0.30796440767
		(s7,s6) : 0.297291404248
		(s7,h7) : 0.00547295030879
		(s8,s5) : 0.291347687727
		(s8,s10) : 0.106145544721
		(s8,h8) : 0.0154934525602
		(s9,s3) : 0.361671881893
		(s9,s12) : 0.316835473153
		(s9,h9) : 0.0162050778931
		(s10,s4) : 0.0848678742264
		(s10,s8) : 0.107410174759
		(s10,s11) : 0.0453680026526
		(s10,h10) : 0.00282846438259
		(s11,s4) : 0.0719966278227
		(s11,s10) : 0.0592670099623
		(s11,h11) : 0.00694679801808
		(s12,s2) : 0.0639100209199
		(s12,s9) : 0.197132473431
		(s12,h12) : 0.0144799882074
		(h1,s1) : 0.000550791505878
		(h2,s2) : 0.0170549836419
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.0107911466238
		(h5,s5) : 0.00654138924951
		(h6,s6) : 0.0230855509218
		(h7,s7) : 0.00804643679369
		(h8,s8) : 0.0293556472391
		(h9,s9) : 0.0416755912953
		(h10,s10) : 0.00249068825244
		(h11,s11) : 0.0100786885277
		(h12,s12) : 0.0618628756299
ksp	4	
		(s1,s2) : 0.00568583832538
		(s1,h1) : 0.0021460364029
		(s2,s1) : 0.0213827641319
		(s2,s5) : 0.182175955936
		(s2,s6) : 0.183924298545
		(s2,s12) : 0.0396028304934
		(s2,h2) : 0.0173328802581
		(s3,s6) : 0.355689782148
		(s3,s9) : 0.21272735692
		(s3,h3) : 0.0215151261168
		(s4,s7) : 0.198778597491
		(s4,s10) : 0.0746352900382
		(s4,s11) : 0.055045529573
		(s4,h4) : 0.00720571445934
		(s5,s2) : 0.396408056215
		(s5,s7) : 0.221344413934
		(s5,s8) : 0.149775489678
		(s5,h5) : 0.00647602033209
		(s6,s2) : 0.323390210366
		(s6,s3) : 0.321015046316
		(s6,s7) : 0.281003773271
		(s6,h6) : 0.0142835124329
		(s7,s4) : 0.136475641531
		(s7,s5) : 0.304934188398
		(s7,s6) : 0.290051527676
		(s7,h7) : 0.00571958871053
		(s8,s5) : 0.273585085025
		(s8,s10) : 0.103297387784
		(s8,h8) : 0.0154085610295
		(s9,s3) : 0.352175648115
